name,userType,dogOwner,parent
Deanna Ruecker,Resident,true,false
Allan Denesik,Resident,true,false
Cassandra Kutch,Resident,false,false
Johnnie Bednar,Resident,false,true
Mary Langworth,Resident,false,true
Rita Moen,Resident,true,false
Hilda Torp,Resident,false,true
Shelley Hegmann,Resident,true,true
Willie Brekke,Resident,false,false
Todd Cruickshank,Resident,true,false
Miss Martin Walter,Resident,false,true
Jimmy McGlynn,Resident,true,false
Jacquelyn Leuschke,Resident,true,true
Dewey Cormier,Resident,true,true
Mark Langosh,Resident,true,true
Jennifer Muller,Resident,true,true
Noah Boyle,Resident,false,true
Jennie Wisoky,Resident,true,false
Richard McGlynn,Resident,false,false
Jimmy Collins,Resident,true,true
Brenda Kemmer,Resident,true,false
Minnie Prohaska,Resident,false,true
Gertrude Brekke,Resident,false,false
Hattie Wehner,Resident,false,false
Kari Harber,Resident,true,false
Erik Feeney V,Resident,false,true
Lloyd O'Reilly,Resident,false,true
Sherry Deckow,Resident,true,true
Constance Jacobson,Resident,false,false
Sonya Abbott,Resident,true,true
Antoinette Ritchie,Resident,true,true
Gwen Wyman,Resident,true,true
Edna McCullough,Resident,false,true
Mrs. Keith Toy,Resident,true,false
Felipe Kiehn,Resident,true,true
Christy Watsica V,Resident,false,false
Dr. Oliver Rosenbaum,Resident,false,true
Fannie Lind,Resident,false,false
Sonia Ritchie,Resident,false,true
Mr. Margaret Reichel,Resident,false,true
Terrell Metz MD,Resident,true,true
Marlene Huel,Resident,false,false
Adam Schultz,Resident,false,false
Emma Johnston,Resident,false,true
Marion Nitzsche,Resident,true,true
Dr. Mario Conroy,Resident,true,true
Bernadette Skiles,Resident,false,false
Nichole Kirlin,Resident,false,true
Nettie Bednar,Resident,true,true
Helen Kuphal,Resident,false,true
Wilfred McLaughlin,Resident,false,false
Gregg Aufderhar,Resident,true,true
Tricia Cole,Resident,true,true
Terrance Bahringer,Resident,false,false
Rickey Reilly,Resident,true,true
Miss Marlon Mante,Resident,false,false
Ken Steuber,Resident,false,false
Emilio Lang,Resident,false,false
Marion Ullrich,Resident,false,true
Laurence Oberbrunner,Resident,true,true
Bernice Tromp V,Resident,true,false
Melinda Gibson,Resident,true,false
Carroll Witting,Resident,false,true
Bob Bartoletti,Resident,true,false
Mr. Anna Maggio,Resident,true,false
Armando Hills,Resident,true,false
Carol Runte,Resident,false,false
Randy Ortiz,Resident,false,false
Allan Armstrong,Resident,false,true
Peter Brown,Resident,false,true
Rachael Wisozk,Resident,false,false
Miss Constance Fisher,Resident,true,true
Lois Cronin,Resident,true,false
Caroline Farrell,Resident,false,false
Jeanette Grady,Resident,false,false
Marguerite Wolff,Resident,true,false
Timothy Lesch,Resident,false,false
Francisco Legros,Resident,true,false
Vickie Dibbert,Resident,true,false
Emmett Prosacco,Resident,false,true
Pablo McGlynn,Resident,false,true
Hugo Buckridge,Resident,false,false
Erik Jones,Resident,true,false
Mrs. Faith Abernathy,Resident,true,false
Ora Okuneva,Resident,true,true
Curtis Nader,Resident,true,true
Lester Rau,Resident,false,false
Sally Kautzer,Resident,true,true
Bobbie Stokes,Resident,false,true
Geneva Schumm,Resident,true,true
Leslie Mann,Resident,false,true
Martha Dickens,Resident,true,false
Gretchen Botsford,Resident,true,true
Kayla Keebler,Resident,true,true
Erica Mann,Resident,true,false
Herman Daugherty,Resident,true,false
Samantha Murray Sr.,Resident,false,true
Jeremy Gislason,Resident,false,false
Spencer Tremblay,Resident,true,false
Kelli Hauck,Resident,true,false
Andre White,Resident,false,false
Bertha Mann,Resident,false,false
Dr. Delores Huel,Resident,false,false
Sheila Hilll,Resident,false,true
Ms. Martin Crona,Resident,false,true
Lucy Cole,Resident,false,true
Beth Murazik,Resident,false,true
Heather Stehr,Resident,false,true
Jaime Schroeder,Resident,true,true
Willie Barton,Resident,false,true
Miss Henry Senger,Resident,false,false
Benjamin Hauck,Resident,false,true
Kara Mills,Resident,false,true
Darrel Torphy V,Resident,false,false
Clark Deckow,Resident,true,false
Stephen Rolfson,Resident,false,false
Elbert Lebsack,Resident,false,true
Luther Kirlin,Resident,true,true
Randolph Tremblay,Resident,true,false
Eva Lehner,Resident,false,true
Geneva Howe,Resident,true,false
Abel Rodriguez,Resident,false,true
Leon Treutel,Resident,true,true
Cecelia Beatty,Resident,false,true
Ms. Shaun Beier,Resident,false,false
Belinda Dickens,Resident,true,false
Jill McCullough,Resident,true,false
Mildred Mayert,Resident,false,true
Kathryn Cummerata,Resident,true,false
Bert Bauch,Resident,true,false
Penny Von,Resident,false,true
Hugh Hodkiewicz,Resident,true,true
Doyle Hackett MD,Resident,true,true
Stewart Gibson,Resident,true,true
Sadie Schaefer I,Resident,true,false
Norma Cole,Resident,true,true
Angelina Lueilwitz,Resident,false,false
Jeanette Rogahn,Resident,false,false
Glen Wilderman,Resident,true,true
Tracey Reichel Sr.,Resident,true,false
Terry Feeney,Resident,true,false
Brett Boyle,Resident,false,false
Alfonso Keeling,Resident,false,true
Raymond Zieme,Resident,true,false
Jerald Johns,Resident,false,false
Jim Torp Jr.,Resident,true,false
Andrea Rosenbaum,Resident,true,true
Roosevelt Cassin III,Resident,false,true
Andrew Turcotte,Resident,false,true
Ann Sauer,Resident,true,false
Melody Treutel,Resident,false,false
Ms. Carol Bernier,Resident,true,true
Mr. Bobbie Schmeler,Resident,false,true
Mrs. Sylvia Weissnat,Resident,false,false
Elisa Baumbach,Resident,true,false
Tracey Paucek,Resident,false,false
Marcos Gibson,Resident,true,false
Philip Klein MD,Resident,false,true
Marta Orn,Resident,false,false
Vicky Steuber,Resident,false,false
Gerald Stiedemann,Resident,false,false
Sylvester Mertz,Resident,true,false
Connie Kautzer,Resident,false,false
Wanda Crist,Resident,true,false
Carole Gottlieb,Resident,true,false
Lorenzo Hoeger Sr.,Resident,true,true
Toni Littel,Resident,false,false
Mrs. Maria McKenzie,Resident,true,false
Elijah Skiles Sr.,Resident,false,true
Lynn Huel,Resident,false,true
Alex Treutel MD,Resident,true,false
Mr. Arlene Dibbert,Resident,true,false
Antonia Bruen,Resident,false,false
Terence Swift,Resident,true,false
Christine Volkman,Resident,false,false
Lee Wolf DVM,Resident,true,true
Clinton Hodkiewicz,Resident,true,false
Eduardo Schinner,Resident,false,false
Natalie Volkman,Resident,true,false
Delores Armstrong,Resident,false,false
Sandra Feeney DDS,Resident,true,false
Miss Alicia Reynolds,Resident,true,false
Blake Weimann,Resident,false,true
Robin Heathcote,Resident,false,true
Timmy Kautzer,Resident,true,true
Maggie Fadel,Resident,true,false
Ms. Rosalie Block,Resident,true,false
Mrs. Forrest Spinka,Resident,false,true
Wallace Prosacco,Resident,false,true
Natalie Gutkowski,Resident,false,false
Charlene Dickinson Sr.,Resident,false,true
Joyce Schinner,Resident,false,false
Gerardo Ernser DDS,Resident,false,false
Della Krajcik,Resident,false,true
Sophia Walker,Resident,false,true
Lorena Larson II,Resident,false,false
Misty Stark,Resident,false,true
Ms. Misty Emard,Resident,true,true
Marcia Kovacek,Resident,false,false
Ms. Ignacio Hessel,Resident,false,false
Cary Padberg,Resident,false,false
Sabrina Cole,Resident,true,false
Alberta Osinski,Resident,true,true
Elisa Green Sr.,Resident,false,true
Irma Ebert,Resident,false,true
Isaac Collier,Resident,false,false
Harvey Rempel,Resident,false,false
Dr. Susan Hartmann,Resident,true,false
Monique Stehr,Resident,false,true
Mr. Milton Ondricka,Resident,true,false
Marsha Kutch,Resident,false,false
Leo Hane,Resident,true,false
Phillip Cruickshank,Resident,true,false
Gertrude Morar,Resident,true,false
Ms. Philip Watsica,Resident,false,true
Shirley Gislason,Resident,true,true
Edwin Bradtke,Resident,false,false
Roderick Crooks,Resident,false,false
Roy Gislason,Resident,true,true
Moses Auer,Resident,true,false
Willie Stehr,Resident,false,true
Cary Schowalter,Resident,false,false
Sherry Mertz,Resident,false,false
Jaime White Jr.,Resident,false,false
Tyler Hoppe,Resident,false,false
Miriam Feeney,Resident,true,false
Micheal Beer,Resident,false,false
Earnest O'Keefe,Resident,true,true
Marion Jakubowski,Resident,false,true
Toby Frami,Resident,true,false
Leo Bailey V,Resident,false,true
Bridget Murray,Resident,false,false
Jan Greenfelder PhD,Resident,true,true
Corey Miller,Resident,false,true
Miriam Beatty,Resident,true,false
Mae Mueller,Resident,false,false
Terrell Lemke,Resident,false,true
Adrienne Herzog,Resident,true,false
Jimmy Effertz,Resident,true,true
Peggy Dickens,Resident,true,true
Antonio Hand,Resident,true,false
Emily Williamson,Resident,true,false
Leland Douglas,Resident,true,false
Linda Herman,Resident,true,true
Violet Russel,Resident,true,true
Tiffany Botsford Sr.,Resident,true,false
Troy Mills,Resident,true,false
Benjamin Rippin,Resident,false,false
Mrs. Edward Douglas,Resident,false,false
Bryan Bailey,Resident,false,true
Jessie Bauch,Resident,false,false
Felipe Berge,Resident,false,true
Mrs. Luke Schuppe,Resident,false,false
Roberto Paucek,Resident,true,true
Alice Thompson,Resident,false,true
Beulah Weissnat,Resident,true,true
Dianne Treutel,Resident,true,false
Kim Senger Sr.,Resident,true,false
Lowell Strosin,Resident,false,false
Kellie Pfannerstill,Resident,true,true
Ervin Schaden V,Resident,false,true
Kelley Ledner DVM,Resident,true,false
Amy Powlowski,Resident,true,false
Milton Greenfelder,Resident,false,true
Mrs. Vernon Conroy,Resident,false,true
Mr. Sylvia Lesch,Resident,false,false
Ellis Nikolaus,Resident,false,true
Margaret Conroy,Resident,true,false
Jackie Reichert,Resident,true,true
Phyllis Rowe,Resident,false,true
Angelina Stehr,Resident,false,true
Todd Goldner,Resident,false,false
Mr. Vickie Kling,Resident,true,false
Evelyn Crooks,Resident,true,true
Damon Langworth,Resident,true,true
Olga Gulgowski,Resident,true,false
Gail Skiles,Resident,true,true
Bernard Miller,Resident,false,true
Latoya Rodriguez,Resident,false,true
Claudia Braun,Resident,true,false
Caroline Emard,Resident,false,true
Madeline Zulauf,Resident,true,false
Bert Senger,Resident,true,true
Wayne Erdman II,Resident,true,false
Hattie Feeney,Resident,true,false
Dianne Kreiger,Resident,false,false
Phyllis Schumm,Resident,false,false
Rudy Pfeffer,Resident,true,true
Marsha Monahan,Resident,false,false
Claudia Thompson,Resident,true,true
Dr. Joanna Satterfield,Resident,false,true
Alison Wyman,Resident,true,true
Hattie McGlynn,Resident,false,true
Bennie Blick,Resident,false,true
Jodi Stehr V,Resident,true,false
Carolyn Christiansen,Resident,true,true
Raquel Hegmann II,Resident,true,true
Jack Berge,Resident,true,true
Penny Effertz,Resident,false,false
Mrs. Leo Wilkinson,Resident,true,true
Ernesto Howell,Resident,false,true
Dawn Price,Resident,true,true
Don McDermott,Resident,false,true
Cristina Oberbrunner,Resident,true,true
Lewis Dickens,Resident,true,true
Angel MacGyver,Resident,false,false
Tommy Brakus,Resident,true,false
Shelley Jacobs,Resident,true,false
Nelson Kub,Resident,false,false
Holly Emard,Resident,true,true
Jennifer Douglas,Resident,true,false
Violet Wilkinson,Resident,false,false
Kerry Douglas,Resident,false,true
Casey Heathcote IV,Resident,true,true
Geoffrey Muller,Resident,true,false
Tracy Zboncak Jr.,Resident,true,false
Kevin Sipes,Resident,false,true
Tabitha Jast,Resident,false,true
Rick Dietrich,Resident,true,false
Diana Senger,Resident,false,true
Nathaniel Block,Resident,true,false
Eric Wunsch,Resident,false,true
Lewis Hand III,Resident,true,true
Nina Witting,Resident,true,false
Clifton Ryan,Resident,false,false
Ashley Lakin,Resident,false,false
Floyd Homenick Sr.,Resident,false,true
Dr. Percy Kozey,Resident,false,false
Emily Gorczany,Resident,true,true
Garrett Smith,Resident,true,false
Luz Williamson,Resident,true,true
Howard Bruen,Resident,false,true
Lynda Kulas,Resident,false,true
Mrs. Ethel Turner,Resident,true,false
Johnnie Fadel,Resident,true,true
Mrs. Ross Kiehn,Resident,true,true
Miss Beth Bernhard,Resident,true,true
Lynne Emmerich,Resident,false,true
Lorena Adams,Resident,true,true
Alicia Bechtelar,Resident,false,false
Camille Hauck,Resident,true,true
Lori Rolfson,Resident,true,true
Mildred Huel,Resident,true,true
Nancy Dickens,Resident,false,true
Ms. Edmond Spencer,Resident,true,false
Isaac Halvorson,Resident,true,false
Ken Simonis,Resident,false,true
Bertha Jakubowski,Resident,true,true
Salvatore Feil,Resident,true,false
Ervin Haag,Resident,true,true
Nathan Bechtelar,Resident,true,true
Caleb Schimmel,Resident,true,true
Jesse Hettinger,Resident,true,false
Jenny Nolan,Resident,false,false
Lorene Jenkins,Resident,false,false
Nancy Hills,Resident,true,true
Devin Koch,Resident,false,true
Dexter Purdy,Resident,true,true
Nicole Hyatt,Resident,false,false
Lonnie Bode,Resident,false,false
Miss Terry Sporer,Resident,false,false
Ms. Wade Shanahan,Resident,false,true
Melissa Barton,Resident,false,true
Oscar Purdy,Resident,false,true
Pauline Ortiz I,Resident,true,true
Milton Grimes,Resident,true,true
Norma Crooks DDS,Resident,false,false
Wilfred Miller,Resident,true,false
Leticia Pacocha Jr.,Resident,false,false
Don Heathcote,Resident,true,true
Dixie Schuppe,Resident,false,true
Miss Carol McDermott,Resident,true,true
Olga Lockman DDS,Resident,true,true
Adrienne Luettgen,Resident,true,true
Dexter Dibbert,Resident,true,true
Trevor Parker,Resident,false,false
Henry Goodwin,Resident,false,true
Kathleen Bernhard,Resident,false,true
Gustavo Jacobi,Resident,true,false
Derek Harris,Resident,false,true
Sam Gusikowski,Resident,false,false
Holly Roberts,Resident,true,true
Lorene Littel,Resident,true,false
Annette Herzog,Resident,false,false
Angela Stark,Resident,false,false
Alison Fadel,Resident,false,true
Joe Bergstrom,Resident,true,true
Erika Trantow DDS,Resident,false,false
Bernard Altenwerth,Resident,true,false
Jordan Carter,Resident,false,true
Vicky Frami II,Resident,false,false
Miss Amelia Donnelly,Resident,true,false
Charlene Schneider DVM,Resident,false,false
Frederick Abernathy,Resident,true,true
Tracy Crist,Resident,true,false
Louis Waelchi,Resident,false,false
Mathew Barton,Resident,false,false
Marilyn Wisoky,Resident,true,true
Walter Lemke,Resident,false,true
Mona Weimann,Resident,false,false
Conrad Raynor,Resident,false,false
Nicolas Wintheiser,Resident,true,true
Grant Leannon,Resident,true,false
Marco Dooley,Resident,true,true
Gustavo Gleason,Resident,false,true
Kayla Block,Resident,false,true
Ms. Elbert Romaguera,Resident,false,true
Jessica Streich,Resident,false,true
Alonzo Wilderman,Resident,true,false
Mr. Christine Hoppe,Resident,true,true
Brian Reichert,Resident,true,true
Tami Skiles,Resident,false,true
Dr. Doyle Moore,Resident,false,false
Rachel Vandervort,Resident,false,true
Jermaine Heaney,Resident,false,false
Shelley Mayert DVM,Resident,true,false
Dr. Jamie Krajcik,Resident,true,true
Wilfred Purdy,Resident,false,false
Cody Grady,Resident,true,false
Johnnie Grant,Resident,true,false
Cory Gleason,Resident,true,true
Tracey Emard IV,Resident,true,true
Angela Cronin,Resident,false,false
Hazel Hintz,Resident,true,false
Wendell Huel,Resident,true,true
Cecilia Feil,Resident,false,false
Bridget Corwin,Resident,false,true
Willie Schroeder,Resident,true,false
Miss Alex Lang,Resident,false,false
Marvin Emmerich,Resident,false,false
Lester Huel,Resident,true,true
Clark Zulauf PhD,Resident,false,true
Candace Lind,Resident,false,false
Meredith Keebler I,Resident,true,true
Bradley Schamberger,Resident,false,true
Marilyn Wuckert,Resident,true,true
Tracy Homenick MD,Resident,true,true
Rosemarie Wuckert,Resident,false,true
Josefina Schowalter,Resident,false,true
Elmer Mann,Resident,false,true
Fannie Haley,Resident,false,true
Mrs. Tasha Terry,Resident,true,true
Tasha Price,Resident,false,false
Freda Hoppe II,Resident,true,true
Crystal Bradtke,Resident,true,true
Shirley Nolan,Resident,true,false
Emilio Robel,Resident,false,false
Wilbert Gerlach,Resident,true,true
Blanche Mitchell IV,Resident,true,true
Dave Jast,Resident,true,true
Lamar Zboncak,Resident,false,true
Carl Feeney,Resident,false,false
Sharon Crona,Resident,false,false
Armando Luettgen III,Resident,false,false
Arturo Baumbach,Resident,true,false
Mr. Julia Howell,Resident,false,true
Johnnie Luettgen III,Resident,true,false
Belinda Rath,Resident,true,true
Dave Casper,Resident,false,false
Amber Quitzon,Resident,false,false
Caleb Beahan IV,Resident,true,true
Terrell Brown,Resident,true,false
Claudia Ritchie,Resident,false,true
Jared Hintz,Resident,true,true
Kyle Lakin,Resident,true,true
Jackie Hickle,Resident,false,false
Tina Homenick,Resident,true,false
Mr. Angie Raynor,Resident,false,false
Dorothy Cremin,Resident,false,false
Miss Rene Reynolds,Resident,true,false
Ms. Estelle Pacocha,Resident,false,true
Glenda Bogisich,Resident,true,true
Roberta Hudson,Resident,true,true
Rex Carroll,Resident,false,true
Lorene Powlowski,Resident,false,false
Flora Emmerich,Resident,true,true
Hazel Block,Resident,false,true
Irene O'Hara,Resident,true,false
Wanda Herzog,Resident,true,false
Peter Walker,Resident,true,true
Sheryl Beer,Resident,false,true
Glenn Feest,Resident,true,false
Ms. Fannie Rogahn,Resident,true,false
Tyler Douglas,Resident,false,true
